學校名稱,科系名稱,學生數,教師數,縣市名稱
國立臺灣大學,資訊管理學系,22,0,30 臺北市
國立臺灣大學,資訊管理學系,124,0,30 臺北市
國立臺灣大學,資訊管理學系,219,16,30 臺北市
國立臺灣大學,資訊網路與多媒體研究所,47,0,30 臺北市
國立臺灣大學,資訊網路與多媒體研究所,115,7,30 臺北市
國立臺灣大學,資訊工程學系,125,0,30 臺北市
國立臺灣大學,資訊工程學系,371,0,30 臺北市
國立臺灣大學,資訊工程學系,582,31,30 臺北市
國立臺灣大學,資訊工程學系,20,0,30 臺北市
國立臺灣大學,電信工程學研究所智慧科技與資訊安全碩士在職專班,20,0,30 臺北市
國立臺灣大學,生醫電子與資訊學研究所,77,0,30 臺北市
國立臺灣大學,生醫電子與資訊學研究所,115,7,30 臺北市
國立臺灣師範大學,資訊教育研究所,25,0,30 臺北市
國立臺灣師範大學,資訊教育研究所,56,8,30 臺北市
國立臺灣師範大學,圖書資訊學研究所,11,0,30 臺北市
國立臺灣師範大學,圖書資訊學研究所,58,8,30 臺北市
國立臺灣師範大學,圖書資訊學研究所碩士在職專班,57,0,30 臺北市
國立臺灣師範大學,資訊工程學系,14,0,30 臺北市
國立臺灣師範大學,資訊工程學系,174,0,30 臺北市
國立臺灣師範大學,資訊工程學系,245,18,30 臺北市
國立成功大學,工業與資訊管理學系,18,0,21 臺南市
國立成功大學,工業與資訊管理學系,90,0,21 臺南市
國立成功大學,工業與資訊管理學系,225,15,21 臺南市
國立成功大學,工業與資訊管理學系,114,0,21 臺南市
國立成功大學,資訊管理研究所,16,0,21 臺南市
國立成功大學,資訊管理研究所,66,8,21 臺南市
國立成功大學,資訊工程學系,83,0,21 臺南市
國立成功大學,資訊工程學系,271,0,21 臺南市
國立成功大學,資訊工程學系,463,28,21 臺南市
國立成功大學,資訊工程學系人工智慧與資訊系統碩士在職專班,13,0,21 臺南市
國立成功大學,醫學資訊研究所,33,5,21 臺南市
國立成功大學,製造資訊與系統研究所,24,0,21 臺南市
國立成功大學,製造資訊與系統研究所,66,7,21 臺南市
國立成功大學,測量及空間資訊學系,38,0,21 臺南市
國立成功大學,測量及空間資訊學系,61,0,21 臺南市
國立成功大學,測量及空間資訊學系,183,16,21 臺南市
國立中興大學,圖書資訊學研究所,33,5,19 臺中市
國立中興大學,基因體暨生物資訊學研究所,26,6,19 臺中市
國立中興大學,資訊管理學系,95,0,19 臺中市
國立中興大學,資訊管理學系,139,13,19 臺中市
國立中興大學,資訊管理學系,81,0,19 臺中市
國立中興大學,資訊科學與工程學系,32,0,19 臺中市
國立中興大學,資訊科學與工程學系,155,0,19 臺中市
國立中興大學,資訊科學與工程學系,170,18,19 臺中市
國立中興大學,資訊科學與工程學系,92,0,19 臺中市
國立中興大學,電機資訊學院學士班,30,2,19 臺中市
國立交通大學,資訊管理與財務金融學系財務金融博士班,34,0,18 新竹市
國立交通大學,資訊管理與財務金融學系財務金融碩士班,99,0,18 新竹市
國立交通大學,資訊管理與財務金融學系,174,14,18 新竹市
國立交通大學,生物資訊及系統生物研究所,32,0,18 新竹市
國立交通大學,生物資訊及系統生物研究所,46,8,18 新竹市
國立交通大學,網路與資訊系統博士學位學程,2,0,18 新竹市
國立交通大學,資訊管理研究所,35,0,18 新竹市
國立交通大學,資訊管理研究所,91,7,18 新竹市
國立交通大學,資訊工程學系,802,22,18 新竹市
國立交通大學,資訊科學與工程研究所,144,0,18 新竹市
國立交通大學,資訊科學與工程研究所,415,24,18 新竹市
國立交通大學,資訊學院博士班,9,0,18 新竹市
國立交通大學,電機資訊國際博士學位學程,87,0,18 新竹市
國立交通大學,電機資訊國際碩士學位學程,57,0,18 新竹市
國立交通大學,電機資訊學士班,52,0,18 新竹市
國立交通大學,資訊學院碩士在職專班,96,0,18 新竹市
國立中央大學,資訊管理學系,13,0,03 桃園市
國立中央大學,資訊管理學系,132,0,03 桃園市
國立中央大學,資訊管理學系,417,22,03 桃園市
國立中央大學,資訊管理學系,81,0,03 桃園市
國立中央大學,資訊工程學系,79,0,03 桃園市
國立中央大學,資訊工程學系,298,0,03 桃園市
國立中央大學,資訊工程學系,414,34,03 桃園市
國立中央大學,資訊工程學系,94,0,03 桃園市
國立中央大學,資訊電機學院學士班,64,0,03 桃園市
國立中山大學,資訊工程學系,21,0,50 高雄市
國立中山大學,資訊工程學系,265,0,50 高雄市
國立中山大學,資訊工程學系,239,23,50 高雄市
國立中山大學,資訊管理學系,23,0,50 高雄市
國立中山大學,資訊管理學系,122,0,50 高雄市
國立中山大學,資訊管理學系,206,18,50 高雄市
國立中山大學,資訊管理學系,97,0,50 高雄市
國立臺灣海洋大學,海洋環境資訊系,9,0,17 基隆市
國立臺灣海洋大學,海洋環境資訊系,26,0,17 基隆市
國立臺灣海洋大學,海洋環境資訊系,169,12,17 基隆市
國立臺灣海洋大學,海洋環境資訊系,25,0,17 基隆市
國立臺灣海洋大學,資訊工程學系,10,0,17 基隆市
國立臺灣海洋大學,資訊工程學系,132,0,17 基隆市
國立臺灣海洋大學,資訊工程學系,488,27,17 基隆市
國立臺灣海洋大學,資訊工程學系,32,0,17 基隆市
國立中正大學,會計與資訊科技學系,23,0,10 嘉義縣
國立中正大學,會計與資訊科技學系,49,0,10 嘉義縣
國立中正大學,會計與資訊科技學系,231,12,10 嘉義縣
國立中正大學,會計與資訊科技學系,120,0,10 嘉義縣
國立中正大學,資訊管理學系,21,0,10 嘉義縣
國立中正大學,資訊管理學系,103,0,10 嘉義縣
國立中正大學,資訊管理學系,196,11,10 嘉義縣
國立中正大學,資訊管理學系,75,0,10 嘉義縣
國立中正大學,資訊工程學系,22,0,10 嘉義縣
國立中正大學,資訊工程學系,274,0,10 嘉義縣
國立中正大學,資訊工程學系,397,27,10 嘉義縣
國立中正大學,資訊工程學系雲端計算與物聯網數位學習碩士在職專班,74,0,10 嘉義縣
國立彰化師範大學,統計資訊研究所,16,5,07 彰化縣
國立彰化師範大學,資訊管理學系,71,0,07 彰化縣
國立彰化師範大學,資訊管理學系,204,11,07 彰化縣
國立彰化師範大學,資訊管理學系創新與管理碩士在職專班,63,0,07 彰化縣
國立彰化師範大學,資訊工程學系,37,0,07 彰化縣
國立彰化師範大學,資訊工程學系,191,13,07 彰化縣
國立彰化師範大學,資訊工程學系資訊科技應用教學碩士學位班,2,0,07 彰化縣
國立陽明大學,生物醫學資訊研究所,35,0,30 臺北市
國立陽明大學,生物醫學資訊研究所,68,13,30 臺北市
國立臺北大學,電機資訊學院博士班,20,0,01 新北市
國立臺北大學,資訊工程學系,62,0,01 新北市
國立臺北大學,資訊工程學系,199,12,01 新北市
國立臺北大學,資訊管理研究所,36,4,01 新北市
國立嘉義大學,資訊管理學系,26,0,20 嘉義市
國立嘉義大學,資訊管理學系,193,10,20 嘉義市
國立嘉義大學,資訊工程學系,9,0,20 嘉義市
國立嘉義大學,資訊工程學系,55,0,20 嘉義市
國立嘉義大學,資訊工程學系,206,16,20 嘉義市
國立高雄大學,資訊管理學系,30,0,50 高雄市
國立高雄大學,資訊管理學系,189,10,50 高雄市
國立高雄大學,資訊管理學系,0,0,50 高雄市
國立高雄大學,資訊工程學系,39,0,50 高雄市
國立高雄大學,資訊工程學系,189,11,50 高雄市
國立高雄大學,資訊工程學系,23,0,50 高雄市
國立東華大學,資訊工程學系,9,0,15 花蓮縣
國立東華大學,資訊工程學系,100,0,15 花蓮縣
國立東華大學,資訊工程學系,390,20,15 花蓮縣
國立東華大學,資訊工程學系,7,0,15 花蓮縣
國立東華大學,資訊管理學系,19,0,15 花蓮縣
國立東華大學,資訊管理學系,213,10,15 花蓮縣
國立暨南國際大學,資訊管理學系,48,0,08 南投縣
國立暨南國際大學,資訊管理學系,235,14,08 南投縣
國立暨南國際大學,資訊工程學系,7,0,08 南投縣
國立暨南國際大學,資訊工程學系,65,0,08 南投縣
國立暨南國際大學,資訊工程學系,224,15,08 南投縣
國立臺灣科技大學,資訊管理系,63,0,30 臺北市
國立臺灣科技大學,資訊管理系,154,0,30 臺北市
國立臺灣科技大學,資訊管理系,266,18,30 臺北市
國立臺灣科技大學,資訊管理系,5,0,30 臺北市
國立臺灣科技大學,資訊管理系,67,0,30 臺北市
國立臺灣科技大學,資訊工程系,44,0,30 臺北市
國立臺灣科技大學,資訊工程系,309,0,30 臺北市
國立臺灣科技大學,資訊工程系,384,26,30 臺北市
國立臺灣科技大學,資訊工程系,6,0,30 臺北市
國立臺灣科技大學,資訊工程系,1,0,30 臺北市
國立雲林科技大學,資訊管理系,24,0,09 雲林縣
國立雲林科技大學,資訊管理系,83,0,09 雲林縣
國立雲林科技大學,資訊管理系,245,17,09 雲林縣
國立雲林科技大學,資訊管理系,109,0,09 雲林縣
國立雲林科技大學,資訊管理系,30,0,09 雲林縣
國立雲林科技大學,資訊科技服務管理數位學習碩士在職專班,41,0,09 雲林縣
國立雲林科技大學,資訊工程系,107,0,09 雲林縣
國立雲林科技大學,資訊工程系,277,10,09 雲林縣
國立雲林科技大學,資訊工程系_香港二技專班,1,0,09 雲林縣
國立屏東科技大學,資訊管理系,41,0,13 屏東縣
國立屏東科技大學,資訊管理系,242,12,13 屏東縣
國立屏東科技大學,資訊管理系,22,0,13 屏東縣
國立臺北科技大學,資訊與財金管理系,70,0,30 臺北市
國立臺北科技大學,資訊與財金管理系,242,11,30 臺北市
國立臺北科技大學,資訊與財金管理系,13,0,30 臺北市
國立臺北科技大學,管理學院資訊與財金管理EMBA專班,106,0,30 臺北市
國立臺北科技大學,資訊與財金管理系,196,1,30 臺北市
國立臺北科技大學,資訊工程系,21,0,30 臺北市
國立臺北科技大學,資訊工程系,168,0,30 臺北市
國立臺北科技大學,資訊工程系,238,16,30 臺北市
國立臺北科技大學,資訊工程系,12,0,30 臺北市
國立臺東大學,資訊管理學系產業管理與數位行銷進修學士班,110,0,14 臺東縣
國立臺東大學,資訊管理學系,16,0,14 臺東縣
國立臺東大學,資訊管理學系,184,10,14 臺東縣
國立臺東大學,資訊管理學系環境經濟資訊管理碩士在職專班(暑期班),26,0,14 臺東縣
國立臺東大學,綠色與資訊科技學士學位學程,116,4,14 臺東縣
國立臺東大學,資訊工程學系,8,0,14 臺東縣
國立臺東大學,資訊工程學系,344,12,14 臺東縣
國立宜蘭大學,資訊工程學系,39,0,02 宜蘭縣
國立宜蘭大學,資訊工程學系,188,10,02 宜蘭縣
國立宜蘭大學,電機資訊學院碩士在職專班,27,2,02 宜蘭縣
國立聯合大學,資訊管理學系,22,0,05 苗栗縣
國立聯合大學,資訊管理學系,337,13,05 苗栗縣
國立聯合大學,資訊工程學系,15,0,05 苗栗縣
國立聯合大學,資訊工程學系,172,9,05 苗栗縣
國立聯合大學,資訊工程學系,148,0,05 苗栗縣
國立虎尾科技大學,資訊管理系,45,0,09 雲林縣
國立虎尾科技大學,資訊管理系,211,11,09 雲林縣
國立虎尾科技大學,資訊管理系,17,0,09 雲林縣
國立虎尾科技大學,資訊管理系,201,0,09 雲林縣
國立虎尾科技大學,資訊工程系,43,0,09 雲林縣
國立虎尾科技大學,資訊工程系,453,17,09 雲林縣
國立虎尾科技大學,資訊工程科,40,0,09 雲林縣
國立臺南大學,資訊工程學系,36,0,21 臺南市
國立臺南大學,資訊工程學系,168,9,21 臺南市
國立臺北教育大學,數學暨資訊教育學系,43,0,30 臺北市
國立臺北教育大學,數學暨資訊教育學系,235,14,30 臺北市
國立臺北教育大學,數學暨資訊教育學系,36,0,30 臺北市
國立臺北教育大學,資訊科學系,42,0,30 臺北市
國立臺北教育大學,資訊科學系,155,10,30 臺北市
國立臺北教育大學,資訊科學系,47,0,30 臺北市
國立臺中教育大學,教育資訊與測驗統計研究所,33,0,19 臺中市
國立臺中教育大學,教育資訊與測驗統計研究所,40,8,19 臺中市
國立臺中教育大學,教育資訊與測驗統計研究所,27,0,19 臺中市
國立臺中教育大學,資訊工程學系,33,0,19 臺中市
國立臺中教育大學,資訊工程學系,199,10,19 臺中市
國立澎湖科技大學,資訊管理系,197,10,16 澎湖縣
國立澎湖科技大學,資訊管理系,140,0,16 澎湖縣
國立澎湖科技大學,資訊工程系,226,6,16 澎湖縣
國立勤益科技大學,管理學院_管理與資訊國際學生產學合作專班,2,1,06 臺中市
國立勤益科技大學,資訊管理系,76,0,06 臺中市
國立勤益科技大學,資訊管理系,420,18,06 臺中市
國立勤益科技大學,資訊管理系研發科技與資訊管理碩士在職專班,24,0,06 臺中市
國立勤益科技大學,資訊管理系,220,0,06 臺中市
國立勤益科技大學,資訊管理系,38,0,06 臺中市
國立勤益科技大學,資訊工程系,79,0,06 臺中市
國立勤益科技大學,資訊工程系,606,19,06 臺中市
國立勤益科技大學,資訊工程系,24,0,06 臺中市
國立勤益科技大學,資訊工程系,237,0,06 臺中市
國立臺北護理健康大學,資訊管理系,37,0,30 臺北市
國立臺北護理健康大學,資訊管理系,341,10,30 臺北市
國立金門大學,資訊工程學系,174,7,71 金門縣
國立金門大學,資訊工程學系,0,0,71 金門縣
國立金門大學,理工學院資訊科技與應用碩士班,18,0,71 金門縣
國立臺灣體育運動大學,運動資訊與傳播學系,185,8,19 臺中市
國立臺中科技大學,會計資訊系,28,0,19 臺中市
國立臺中科技大學,會計資訊系,378,25,19 臺中市
國立臺中科技大學,會計資訊系,89,0,19 臺中市
國立臺中科技大學,會計資訊科,421,0,19 臺中市
國立臺中科技大學,會計資訊系,29,0,19 臺中市
國立臺中科技大學,會計資訊系,264,0,19 臺中市
國立臺中科技大學,會計資訊系,116,0,19 臺中市
國立臺中科技大學,資訊管理系,33,0,19 臺中市
國立臺中科技大學,資訊管理系,216,22,19 臺中市
國立臺中科技大學,資訊管理系,191,0,19 臺中市
國立臺中科技大學,資訊管理科,412,0,19 臺中市
國立臺中科技大學,資訊管理系,33,0,19 臺中市
國立臺中科技大學,資訊管理系,174,1,19 臺中市
國立臺中科技大學,資訊管理系,63,0,19 臺中市
國立臺中科技大學,資訊管理科,84,0,19 臺中市
國立臺中科技大學,資訊工程系,40,0,19 臺中市
國立臺中科技大學,資訊工程系,302,16,19 臺中市
國立臺中科技大學,資訊工程科,243,0,19 臺中市
國立臺中科技大學,資訊工程系,35,0,19 臺中市
國立臺中科技大學,資訊工程系,161,0,19 臺中市
國立臺北商業大學,會計資訊系會計財稅碩士班,32,0,30 臺北市
國立臺北商業大學,會計資訊系,343,20,30 臺北市
國立臺北商業大學,會計資訊系,65,0,30 臺北市
國立臺北商業大學,會計資訊科,242,0,30 臺北市
國立臺北商業大學,會計資訊系,137,0,30 臺北市
國立臺北商業大學,會計資訊系,76,0,30 臺北市
國立臺北商業大學,資訊管理系,165,18,30 臺北市
國立臺北商業大學,資訊管理系,67,0,30 臺北市
國立臺北商業大學,資訊管理科,251,0,30 臺北市
國立臺北商業大學,資訊管理系,190,0,30 臺北市
國立臺北商業大學,資訊管理系,126,0,30 臺北市
國立臺北商業大學,資訊與決策科學研究所,31,5,30 臺北市
國立屏東大學,資訊管理學系,17,0,13 屏東縣
國立屏東大學,資訊管理學系,243,10,13 屏東縣
